Speaker,Dialogue
43.,"Dunbar bobs and weaves as another volley of bullets comes from behind and we can now hear ROTOR BLADES APPROACHING... EXT. CLEARING -- DAWN As Dunbar bursts into the sunlight, carrying Kendall. The entire thing dreamlike, what we saw at the opening, but from KENDALL'S VIEWPOINT -- the helicopter overhead, Nunez behind, Dunbar turning and shooting, NUNEZ GOING DOWN... INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY KENDALL And that's it. Hardy is silent.    Staring at him. OSBORNE Nunez was chasing Dunbar. KENDALL Because he'd shot Mueller. OSBORNE But you didn't see it, right? KENDALL Like I said, I was in the kitchen. When I came out, Mueller and Pike were dead, Nunez and Childs were hit and Dunbar was gone. HARDY Why did he come back for you? KENDALL I honestly don't know. Maybe to have someone to cover for him. And I wish I could, but there's no doubt in my mind he killed those men. Silence.   Kendall's got nothing more to say. HARDY Okay. I think that's it.     He rises and walks to the door. KENDALL Mr. Hardy? Hardy turns back. KENDALL What did Dunbar tell you?"
44.,Hardy smiles and pushes out the door...
hardy,"Pike killed West, Dunbar killed Mueller, Childs, and Nunez."
styles,Who killed Pike?
hardy,Someone must have got a shot off. He wasn't exactly a moving target.
styles,What do you think?
osborne,It's too neat.
hardy,"""Too neat."" How long have you been an investigator?"
osborne,I don't think that has anything to do with-
hardy,"That means under a year. Let me explain what ten years of police work has taught me - murder is basic. There are no conspiracies, no grand mysteries, and no evil puppet masters behind it all, pulling the strings; murder is shitty people doing a shitty thing to other shitty people - it doesn't always make sense but it's always neat. Dunbar's our guy."
osborne,I just... He came back for Kendall. I don't think he's capable of murder.
hardy,"Everyone's capable of murder, Osborne."
45.,"OSBORNE Look, all we've got is what Kendall says, and he didn't actually witness any deaths except Nunez. He found West, he saw Mueller and Pike, but just their bodies - he didn't see any crime committed. HARDY Well, I'm sure if he'd known this was all going to happen he'd have Tried harder to witness it for you- STYLES West's body isn't in the creek bed. They stop arguing, turning to look at him. STYLES We've already been over the terrain twice. Nothing. HARDY There was a hurricane, Bill, the wind probably moved it. STYLES Habeas Corpus - you have to have a body to have a crime. HARDY Okay, then let's widen the search 'to include the endzone in Giants Stadium and the trunk of my car- STYLES Without the body we have no physical proof. We need a confession. HARDY From Dunbar? I hate to break this to you, but I don't think he's gonna be all that psyched to put himself in for the death penalty. STYLES Nevertheless- HARDY Nevertheless what'? Kendall will testify and that'll be enough. STYLES Not for me. A beat. Almost accusingly:"
46.,"HARDY You mean not enough to save you. STYLES JAG gets here in three hours.   Try for the confession. INT. COFFEE ROOM -- DAY Dunbar looks up as Hardy and Osborne enter. HARDY  Hey, Ray! Just had a nice talk with your buddy. Kendall - seems you killed three people! DUNBAR That son of a bitch. HARDY That'd be my reaction too- DUNBAR He's lying. HARDY Well, why didn't you say so? We'll Just drop all your charges, then- DUNBAR I'm serious- Hardy leans across the table. HARDY Fuck ""you're serious"", Raymond, you got exactly zero truck with us; right now we'd take the word of a crackhead over yours, so if you've got something to say, say it. DUNBAR Did Kendall tell you about the PX? OSBORNE He said he worked there- DUNBAR No, did he tell you about it?   About the business Childs ran? OSBORNE What business?"
47.,"DUNBAR Pills, shots, you name it, Basic's a lot easier when you don't feel pain- HARDY So Childs made some side money, so what? People are dead, Ray, and the only one we have to blame is you- DUNBAR Didn't shoot West- HARDY Yeah, we know, Pike did. Dunbar stares at him. DUNBAR You think you know everything, don't you? You haven't even scratched the surface. Hardy leans across the table, looks Dunbar dead in the eye. HARDY I know enough to know you got two choices - you can sign a confession, in which case you'll probably spend the rest of your life in a military prison, or you can tell us to fuck off, in which case you'll probably get the gas chamber.  Am I scratching your surface yet? Dunbar stares at him for a moment and then LAUNCHES HIMSELF at Hardy, SCREAMING. Tackles him to the floor, CHOKING HIM... Osborne, pulling her sidearm, and PISTOL WHIPPING Dunbar in the head! Dunbar goes sprawling off Hardy as M.P.'s rush into the room, RESTRAINING him. Hardy gets up, gasping, and stumbles to the door. OSBORNE Hardy! But he's already gone. INT. FORT MCKINLEY -- CORRIDORS -- DAY Hardy, walking angrily towards the front entrance, wheezing and massaging his neck. Osborne, runninq to catch up. HARDY Why the fuck wasn't he in restraints?"
48.,OSBORNE I don't know.
styles,"Tom, where are you going-"
hardy,"Home, I'm done."
styles,What about the confession?
hardy,"You want a confession? Why don't you confess, Bill: people are dead and you don't give a shit about it! Only reason you called me is to protect your fucking job, you know this is your fault-"
styles,What the hell are you talking about-
hardy,"I'm talking about West! We had him, Bill, we were there. You're the fucking Base Commander, you knew what he did to Cadets and you let him go on the way he always he has- Styles couldn't reassign him, he's a legend-"
hardy,"You knew what he was capable of and you just stood by. It was just a matter of time till somebody fragged his ass, and you know what? He deserved it. There's your confession."
osborne,"Goddammit, Hardy, you can't just leave-"
hardy,Watch me.
49.,"OSBORNE You said you owed Styles and now you're gonna turn your back on him? Hardy whirls on her. HARDY West was a monster! Fifteen years ago, I was here, I was Section Eight, I was Pike. Fuck being the knife dummy- that thing he did, stripping Pike down, making him stand outside all night? He did that every year, he did that to me. Fifteen years ago, I wanted him dead, and now I'm supposed to care that somebody offed him? Sorry, no can do. I tried. OSBORNE You did more than try. You cracked Dunbar in less than three minutes, as an investigator you're phenomenal- HARDY Phenomenal at taking bribes, right? A beat.   Osborne shakes her head. OSBORNE I was starting to believe you, you know? That you weren't who everyone Said. I guess I was wrong- HARDY Oh, spare me the reverse psychology bullshit! This isn't my ""great second chance"", Osborne. Everyone thinks I'm a piece of shit cop who took money and nothing is going to change that. Nobody will ever know what happens here- OSBORNE But you will. Hardy stares at her. HARDY Why do you care? OSBORNE Because it's my job. Because people are dead. Because of the whole honor and duty thing, make a difference in the world, crap like that.  We can do this, Hardy."
50.,"Hardy looks at the ground. OSBORNE Two and a half hours. That's all I'm asking. Two and a half hours to maybe get the truth. Silence. Hardy looks back up at her.     Speaking softly: HARDY I didn't shoot West... OSBORNE What? HARDY Dunbar... He said he didn't shoot West. West wasn't shot, Kendall said he was blown apart by a phosphorous grenade and Dunbar never saw the body. They stare at each other for a moment... INT. COFFEE ROOM -- DAY Hardy and Osborne enter to find Dunbar in SHACKLES. DUNBAR Apologize- HARDY You saw West's body. DUNBAR Of course- OSBORNE Where? DUNBAR The creek bed- HARDY And he'd been shot. DUNBAR Yeah- OSBORNE What about the phosphorous grenade? DUNBAR One went off, yeah, but it didn't Touch him- I thought you knew this-"
51.,"HARDY Tell it to me. INT. LOUISIANA BAYOU -- CREEK BED -- LAST NIGHT Dunbar and Nunez RUNNING towards the glow of phosphorous and sound of GUNFIRE. They come over the hill to see Childs and Kendall, standing over WEST'S BODY. Dunbar stops, shocked. DUNBAR Holy fuck... Holy fuck, what the fuck did you guys do? CHILDS We found him like this... Dunbar edges closer, looking at West.   With BULLET HOLES. His chest, riddled. KENDALL Somebody emptied a full clip into him- HARDY  West...he's dead. OSBORNE (V.O.} Back up. INT. COFFEE ROOM -- PRESENT DAY OSBORNE Mueller was alone in the cabin?"
52.,DUNBAR Yeah.
dunbar,So did we.   Why didn't you come?
mueller,I was afraid... Mueller voice FADES OUT as he continues to talk.
osborne,At least you and Kendall agree on that.
hardy,What happened next?     Dunbar shudders.
dunbar,Pike came back.
pike,What the fuck happened to you-
mueller,What the fuck happened to you? One minute you're next to me and the next you're gone and the sky lights up like fucking Christmas-
dunbar,"Where have you been, Jay?"
53.,"PIKE Wandering through a hurricane trying to find this place. It's gettin' bad out there-  West's dead. A beat. PIKE What? Silence.   All of them staring at Pike. DUNBAR Where have you been, Jay? Pike, suddenly understanding.      Fear creeping into his face. PIKE Oh, no. . . no, fuck that- He moves to the door, but. . . NUNEZ Hey! Nunez, with his PISTOL out.      Trained on Pike. PIKE Roberto, what the fuck? DUNBAR We just want to check your pack- PIKE Why? MUELLER Whoever shot the Sarge blew a grenade first- PIKE Blame the nigger, then, huh? Someone turns up dead, you just look for the Darkest face in the crowd- DUNBAR You know it's not like that-"
54.,"PIKE Do I? The CLICK as Nunez pulls back the pistol's hammer. NUNEZ Let him check your pack. Pike stares at them and then throws his pack down, angrily. Dunbar goes to it, opens it, and reaches in. Pulls his hand out. Only TWO GRENADES. Looks at Pike. Sadly. DUNBAR Tie him up. INT. CABIN -- LAST NIGHT Later. The fury of the storm has increased. Kendall, Childs, Nunez, and Mueller, in the KITCHEN looking for food. IN THE LIVING ROOM Pike, tied to the chair. Dunbar sitting in a corner, listening to the hurricane rage outside. Pike watches him. PIKE Just like the first day, huh?    You standing guard on me. A CREAKING as the cabin SHIFTS on it's foundation.   Dunbar looks up at the roof, scared. It holds. PIKE This place ain't gonna hold much longer. Dunbar doesn't reply. Still staring nervously at the roof. Pike looks to make sure the others out of earshot, then: PIKE You and me are friends, right? No reply. PIKE Right? DUNBAR Yeah... Pike takes a deep breath. PIKE You gotta untie me.  I didn't do this thing, Ray."
55.,"DUNBAR You hated West more than any of us. PIKE Maybe, but that don't make me a killer- DUNBAR You're the only one missing a grenade. PIKE Which anyone coulda taken out of my gear on the chopper. Were you watching your pack on the ride in? Dunbar starts to get up. PIKE Ray, this is my life    here. I ain't gonna pretend I'm not    happy West is gone, but you know I    couldn't have done this. It's not     in me. DUNBAR If not you, then who? PIKE Mueller. DUNBAR Oh, come on- PIKE We're sweeping our area and suddenly he's gone. Couple minutes later, phosphorous grenade pops off about a third of a click away- DUNBAR That's exactly what he says about you. PIKE Who you gonna trust, Ray?    Him or your friend? Dunbar stares at him. DUNBAR You hated West, Mueller loved him- PIKE Enough to go to prison? Childs' PX Scam, Mueller was in on it- DUNBAR Bullshit."
56.,"PIKE Look in my pack. DUNBAR Why? PIKE Just look.   Little pocket. Dunbar walks over to Pike's pack and unzips it.    Checks the little pocket. Pulls out a VIAL and a SYRINGE. PIKE Combat grade morphine.    Mueller sold it to me. . DUNBAR You're lying- PIKE Pull up my sleeve.    Right arm. Dunbar does to reveal a cluster of TRACK MARKS. PIKE That look like a lie to you? I been using solid for the last eight weeks. Dunbar sits down.   Not knowing what to say. PIKE After that first night on the parade Grounds with you, I was bad - Exposure, malnutrition, the works. I needed something to keep me from crashing. Mueller found me. INT. CADET SHOWERS -- EIGHT WEEKS AGO Empty except for Pike. He sits, nude, curled up on the tile, as the nozzles blast STEAMING WATER down onto his shivering form. FOOTSTEPS approaching. Mueller. He leans down next to Pike, speaking to him. Kindly. PIKE  He said he knew guy who had an in at the PX, could hook me up. This is before I knew what a dick he was. As Mueller produces a SYRINGE from his pocket... INT. BASE PX -- BACKROOM -- SIX WEEKS AGO A covert meeting among stacks of supplies. Childs stands with Mueller, talking to a gaunt Pike. Behind Pike are a group of other SICKLY LOOKING CADETS, all jonesing."
57.,"PIKE Later on Childs got assigned there, started running the shit out to every cadet who needed it. But I was our class's first customer.. . Pike hands the smiling Mueller a WAD OF CASH... INT. CABIN -- LAST NIGHT Dunbar staring open mouthed at Pike.    Shocked. DUNBAR Why... why didn't you tell me? PIKE Becoming a morphine addict during Basic ain't exactly something you want to broadcast. Only Mueller and Childs know. A beat.   Dunbar gets to his feet. DUNBAR That still doesn't mean you didn't kill him. PIKE You saw West, right?   How was he killed? DUNBAR Full clip to the body- PIKE From up close or far away? DUNBAR His chest was hamburger- PIKE That's close range. You go full auto on a guy from close range, you're gonna be swimming in blood. Look at my uniform. Nothing. Dunbar looks.   Not a speck of blood on it. PIKE And where's Mueller's? When I came in, he was only wearing a t-shirt. Dunbar looks over to fireplace, where ashes are smoldering... FLASHCUT TO - When Dunbar first entered the Cabin: Mueller, standing there in a T-SHIRT, a FIRE burning in the hearth."
58.,"PIKE Way I figure it, West must have found out about their little business and was gonna bust them, so they decided to get rid of him first... DUNBAR  He blows the grenade to frame me and gets West to come running... . The grenade BLOWS, setting the entire area AGLOW... EXT. LOUISIANA BAYOU -- EARLIER LAST NIGHT Kendall and Childs, turning towards the sound... Note: Each shot of Kendall and Childs in this sequence should correspond exactly to Kendall's Flashback. EXT. LOUISIANA BAYOU -- CREEK BED -- NIGHT West emerges from the bush at a sprint. WEST What the fuck is going on?! Mueller runs down the embankment toward him."
59.,"MUELLER Don't know, sir, I- Six feet away from West, Mueller suddenly raises his rifle and PULLS THE TRIGGER. EXT. LOUISIANA BAYOU -- EARLIER LAST NIGHT Kendall and Childs, running in the direction of the grenade... PIKE Childs' job is easy, he only has to delay Kendall long enough for Mueller to get away. Suddenly MACHINE GUNFIRE shatters the night! CHILDS GET DOWN! He tackles Kendall into the mud. EXT. LOUISIANA BAYOU -- CREEK BED -- EARLIER LAST NIGHT Mueller, smoking rifle in hand, uniform covered in blood stands over WEST'S DEAD BODY. He turns and runs off INTO THE BRUSH. A moment later, Childs and Kendall come into view at the top of the embankment... PIKE  And wait for everyone else to arrive. Mueller, watching the evidence burn... INT. CABIN -- LAST NIGHT Pike sighs, finished with his story. DUNBAR I... I don't know... PIKE What don't you know? DUNBAR This is a lot of information to be Getting... I have to think-"
60.,"The hurricane outside GROWING LOUDER as the Cabin ROCKS again. The sound of WOOD SNAPPING. Pike stares up at the roof. PIKE There's no time to think, Ray, we gotta get out of here! You untie me, we grab the guns, get Kendall and Nunez, and make a run for it- DUNBAR No... no, we can just wait till we get back and then tell the M.P.'s- PIKE We wait and I'm a dead man. I got a black face, a criminal record, and over a hundred other cadets who'll testify how much I hated West - my court martial will take six minutes. It's either me or them, Ray, and you gotta decide right now. The cabin SHIFTS again.     Dunbar stares at him. PIKE Untie me. Dunbar doesn't move. PIKE Untie me, Ray. A long beat.   The two men stare at each other. And then Dunbar pulls his knife from his boot and leans down to cut Pike's bonds. PIKE Thank God. . . MUELLER  What the fuck are you doing? Dunbar freezes.   Caught. He looks to the open kitchen door where Mueller stands. MUELLER Guys, get out here! The others enter the room. Dunbar, kneeling there, knife inches away from severing Pike's ropes. PIKE This place is going, Mueller.     We gotta move-"
61.,"MUELLER Shut the fuck up.  What about him, huh? Maybe he offed the Sarge and changed shirts, brought an extra one in his pack. Y'ever think of that? Go ahead, cut him loose! First chance he gets, he'll waste the rest of us, that's how they work- The hurricane, reaching FEVER PITCH outside as WATER begins leaking in through the roof."
62.,"PIKE Goddammit, Ray, we gotta get out of Here- MUELLER We're not going anywhere. PIKE TURNS TO MUELLER: PIKE Cadet Michael Mueller, I hereby place you under military arrest for the Murder of Sergeant Nathan West- MUELLER The fuck are you talking about- PIKE You are to be stripped of all weapons And placed under guard- MUELLER Bullshit- PIKE Until we return to base, and ballistics can match your weapon to the slugs in Sergeant West's body- MUELLER Shut up! Mueller pulls his SIDEARM and POINTS IT AT PIKE. KENDALL Mueller, what the fuck- DUNBAR Don't do this- Pike, EYES LOCKED with Mueller.    Continuing: PIKE A test will no doubt link you to the Killing- DUNBAR Put it down! MUELLER Tell him to shut up- PIKE -failure to comply with this arrest is a court martialable offense in and of itself-"
63.,"KENDALL Pike, please- PIKE Although that won't matter much when Coupled with the murder charge- MUELLER SHUT THE FUCK UP YOU FUCKING NIGGER- Pike leans forward. PIKE You stupid white trash motherfucker, I saw you do it- And Mueller FIRES. Pike's head SNAPS BACK. The gunshot, DEAFENING.    Then, for an eternity, SILENCE. Nobody moves.   Nobody breathes.   As if time has stopped. KENDALL Oh.. . my God... Mueller lowers his arm, the pistol clattering to the floor. His face, as shocked as the others. MUELLER He wouldn't... stop talking... He takes a step forward towards Pike.    A hole in the middle of the black man's forehead. DUNBAR  So you killed him? MUELLER I. . . Almost mechanically, Dunbar begins to reach for his own gun... The unmistakable sound of a two rifles' magazines being RACKED simultaneously. Dunbar turns to see Childs and Nunez, their M-16's in hand. Levelled at him. CHILDS Get that hand away. Dunbar does.    Looks to Nunez. DUNBAR You too?"
64.,"CHILDS We can still come out of this okay. Pike got free, he got a gun, he came after us. That's the story. Mueller collapses on the ground.   Head in hands. MUELLER West was one thing, but this- CHILDS Shut up, Mueller. KENDALL You framed-him... CHILDS None of that matters now. We got two dead bodies and a story that explains them. You're either with us, or against us - which is it? Dunbar and Kendall, looking at each other. It's clear what the wrong answer will mean. A long beat, until KENDALL Okay- He is cut off as the WIND outside ROARS - the HURRICANE mounting to it's FULL FORCE - and the WINDOWS BLOW INWARDS, showering Childs, Mueller, and Nunez with glass! Dunbar's hand flies to his pistol, PULLING IT... Mueller, SCREAMING, trying to claw the glass from his EYES... Childs, seeing Dunbar move, PULLS THE TRIGGER. .. . And the cabin is filled with the THUNDER OF GUNFIRE as Kendall goes down, clutching his ARM... DUNBAR FIRES, hitting Childs directly in the chest... Childs, still shooting, falls back, his random spray of bullets PUNCHING INTO MUELLER who jerks like a marionette... Nunez, drawing a bead on Dunbar, about to shoot, when... A great CRESCENDO of WOOD SPLINTERING and SUPPORTS BUCKLING overtakes them and the CABIN'S ROOF COMES DOWN ON THEIR HEADS. EXT. DEMOLISHED CABIN -- FIRST LIGHT Hours later. The rain has lessened and the Hurricane has begun to lift as Dunbar pulls himself from the debris. Hearing a FAINT CRY from his left."
65.,"Kendall.   Half conscious, his arm, bloody. Dunbar slings the man across his shoulders as the rising sun begins to peak through the clouds overhead. EXT. LOUISIANA BAYOU -- SUNRISE Dunbar, carrying Kendall towards the clearing when GUNFIRE comes from behind. He turns to look... Nunez. The only other survivor from the Cabin. A hundred yards back, rifle in hand, coming after them with a vengeance. Dunbar, sprinting towards the clearing, bullets at his heels and as he bursts from the tree line he looks up to see a HELICOPTER OVERHEAD DUNBAR  And then I killed the last of them. FLASHCUT TO - Nunez, chest blown open, going down... INT. COFFEE ROOM -- PRESENT DAY And we're back to the interrogation. Dunbar, stubbing out a cigarette and looking up at Hardy and Osborne. DUNBAR Can I have some coffee? Osborne blinks, like a trance has been broken. OSBORNE Yeah... yeah, sure. She goes over to the machine and pours a cup. HARDY You shot Childs and Nunez. DUNBAR They would have killed us both. You want me to write a confession, I'll write a confession. HARDY You saved Kendall's life- DUNBAR But not Pike's. Osborne hands him the coffee. OSBORNE Why didn't you tell us all this in the first place?"
66.,"DUNBAR Would you have believed me? Their faces say ""no"".   Osborne spreads a MAP out on the table. OSBORNE Where's the cabin? DUNBAR Don't know on a map. West told us it was there, we just found it. Maybe the hurricane took it away. HARDY Raymond, for you to have any chance of coming out of this, we need to locate the other bodies and examine them to corroborate your testimony. Otherwise this is just another story- DUNBAR Mr. Hardy, I joined the army for college money. I didn't ask for any of this - I tried to do the right thing out there and people got killed. You say finding those bodies'll help me, then go find them. I don't want to die. EXT. FOR MCKINLEY -- CORRIDORS -- DAY Hardy and Osborne, walking and talking. OSBORNE Talk it through: Childs, Mueller, and Nunez know they're going out on the regular Tuesday Night drill, hurricane or ho hurricane, so they plan it: Kill West, pin it on Pike. HARDY And they're smart about it. They know when you commit a crime you know is going to be investigated, you need a fall guy and for that to work, you have to have a witness. OSBORNE Dunbar. HARDY Exactly, someone who's not involved, who's word can't be questioned. You only let them see what you want them to see, you make them believe, so when the time comes, they've totally bought into your version of events."
67.,"OSBORNE They believe the innocent are guilty and the guilty are innocent. HARDY And if they're asked, that's what they'll tell the, world. OSBORNE So it's a good plan but it goes wrong; Mueller flips out and shoots their fall guy, which means they have to bring Dunbar and Kendall into the Cover story- HARDY Kendall maybe would have agreed, but The hurricane buttfucks the cabin- OSBORNE Buttfucks the cabin? HARDY And all hell breaks loose. A lot of Good guys shoot a lot of bad guys and whiz, bang, zoom, happy ending. OSBORNE So why, after Dunbar drags Kendall out from under a house, does the Senator's son try and get us to put his savior in the gas chamber? HARDY That bugs you too? OSBORNE Little bit. HARDY Let's go talk to Bill... INT. STYLES' OFFICE -- DAY Hardy and Osborne stand in front of an agitated Styles. He tries to take a hit off his asthma inhaler and gets nothing. Frustrated, he tosses it away. STYLES Fucking asthma... This whole thing's driving it nuts. A beat. HARDY What I said before-"
68.,"STYLES Was dead right. You think Dunbar's on the level? HARDY Yeah. STYLES Does Osborne agree? OSBORNE Yes, sir, I do. Hardy lays a piece of paper on Styles' desk. HARDY Dunbar's confession. It should be enough to get you out of trouble. Styles looks at it and then slowly up to Hardy. STYLES You want Kendall, don't you? OSBORNE He tried to burn Dunbar to us. You don't do that if you're not involved. Hardy nods, agreeing.   Styles stares at them. STYLES You both know if you do this, if you go after a Senator's son and you're wrong... it's not just me in the hot seat anymore. OSBORNE We know. STYLES  I'm giving you a chance to walk away. HARDY We know. Styles nods and looks to his desk.      Almost to himself: STYLES You don't get to be a Colonel without compromising. Without getting out of the way of the bigger dogs. You politic, play it safe, think of the career first. And when things get dirty, you just look the other way... He looks back up at Hardy.      His eyes, steeled."
69.,"STYLES Four of my men are dead. You think Kendall had something to do with it, then you go get the son of a bitch."
osborne,Pike never confessed.
kendall,"We've been making progress, I see."
kendall,"Running out of time, are we? Tick- Tock, tick-tock, how long till your witnesses fly the coop?"
osborne,Fifty minutes.
kendall,"Not much time to solve the crime. Tell me, detective, how did it feel taking blood money from Guissepe Torres? Did it weigh on your conscience or did you just not think about it?"
hardy,You tried to pin three stone murders on Dunbar-
kendall,How many murders did you cover up? One? Five? Maybe an even ten.
hardy, Can I go to jail for punching a guy who's been shot?
kendall,"I think they're giving me the wrong medicine. This isn't a very good Hospital, you know-"
70.,"KENDALL Epileptic attacks are murder on your system. Rattle your internal organs like a paint mixer. HARDY My heart weeps. He returns with a GLASS OF WATER and hands it to Kendall. OSBORNE Pike never confessed. KENDALL No, but it got you interested, didn't it? Got you to dig. Inspired Ray to tell you terribly sordid tales about drugs and creek beds and dead little sergeants who stuck their noses where they didn't belong. HARDY Is it the truth? KENDALL There's that word again.  As I told you, I wasn't in the room when everyone started shooting. OSBORNE Dunbar says you were. KENDALL Then he's mistaken. You know, I really don't think my father would approve of this line of questioning- HARDY Why did you tell us he shot everybody, Levi? You put him in for three murders, the man saved your life- KENDALL So I should stay silent about his misdeeds? The guns went off, I ran in, Childs shot me, Pike and Mueller were dead, and Dunbar was running out the door with the smoking gun- HARDY Dunbar was running out the door? Ohhhhhh... See that's where I was confused, because I thought you said Nunez was running out the door."
71.,"KENDALL No.   I said Dunbar. HARDY Huh. You know, I really thought you said Nunez. I thought you said ""Dunbar was gone,"" My fault, I gotta check the tape on that.  Doesn't matter, I'm sure justice will be served. In any case, my father will definitely want to talk to you about all these questions, these accusations on his son. He's quite protective."
72.,"Osborne turns to Hardy. OSBORNE I need to talk to you outside. EXT. BASE HOSPITAL -- CORRIDOR -- DAY Osborne and Hardy, exiting the room.      Whispering: HARDY We're fucked, I know- OSBORNE They got their stories straight. HARDY What? OSBORNE What Kendall said - ""the type of guys you don't feel comfortable going to sleep around."" That's what Dunbar said about Childs to the letter. HARDY Are you sure? OSBORNE Positive.    Hardy, they planned this. She grins.    He grins back. OSBORNE Not bad for hostile and uncooperative, eh? INT. KENDALL'S HOSPITAL ROOM -- DAY Hardy and Osborne reenter, smiling.      Kendall chuckles. HARDY Something funny, Levi? KENDALL I was just thinking of what's going to happen to your careers when my father gets through with you. Hardy pulls the out MICRORECORDER and hands it to Osborne. HARDY Why don't you talk to Levi off the record for a second? OSBORNE Good idea."
73.,"Smiling, she stops the tape.    Then turns to Kendall."
osborne,"You and Dunbar got your stories straight. Little details, little inconsistencies, designed to bounce us back from one of you to the other, asking questions, killing time, until the transport arrives and whisks you away to where Senator Daddy can protect you. You think you're just going to slide out of this? You're an accessory to murder, Levi, you're Going to jail-"
kendall,You can't threaten me-
hardy,"Jail if he's lucky, the gas chamber if he's not-"
kendall,Didn't do anything-
osborne,"It doesn't matter, Levi. We're going to find those bodies and when we do, I'm going to make sure one of them has a bullet in them that matches your weapon-"
kendall,What?
hardy,That's a fantastic idea-
osborne,"See, I just take your gun to the morgue and fire it into one of their skulls; then I call every newspaper in the country with the story about how Senator Kendall's gay son went nuts on a training mission-"
kendall, It won't work-
osborne,It will and you know why? 
74.,"OSBORNE Because you're not a person anymore, you're a cadet in the United States Army; you have no identity, no Miranda warning, and no rights. So I'm gonna throw you to the wolves, and unlike you I'm gonna get away with it, because you're pissing me off! She finishes, breathing hard. Kendall, totally cowed. Hardy, trying to suppress a smile. Osborne rises for the door. OSBORNE Enjoy your flight to Washington- KENDALL Wait- OSBORNE What. Silence.   Kendall takes a deep breath. KENDALL Dunbar's telling the truth. OSBORNE Wrong answer- KENDALL We did get our stories straight, but not because we killed anyone.  Who really killed West. Osborne holds up the microrecorder and starts the tape again. OSBORNE Who killed Sergeant West? Kendall stares at the recorder.   A long pause. OSBORNE Who, Levi- KENDALL Childs."
75.,"HARDY How do you know? KENDALL Because I was standing next to him. He pauses, taking a shaky sip of water. KENDALL I was in on the PX thing. He and Mueller and me, we were making thousands. West found out. Childs said we were just gonna scare him - Use my Dad's clout. I had this whole speech prepared about how if he ratted us, his career was over. We met him in the creek bed but before I said anything... EXT. LOUISIANA BAYOU -- CREEK BED -- LAST NIGHT West stands in front of Childs and Kendall, facing them. Kendall opens his mouth to speak, but Childs steps forward and raises his rifle, FIRING... INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY KENDALL I swear, I didn't know he was gonna do it. After, he told me we were gonna pin it on Pike, one of our biggest customers. INT. CABIN -- LAST NIGHT As they TIE PIKE to the, chair. KENDALL  Dunbar didn't know anything about any of it. Everything he told you was true, except after..."
76.,"EXT. LOUISIANA BAYOU -- LAST NIGHT Dunbar pulls Kendall from the cabin's wreckage. As Kendall begins to talk to him, Dunbar's eyes widen in shock. .. KENDALL  I told him what had really happened to West. Told him to keep quiet about it or I'd destroy him. Because if it came out that I was involved with the whole PX scam, my father would be finished. INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY KENDALL I scared Dunbar into silence.  He's been trying to cover for me the whole time. We got here, you came to  see me... I didn't know if I could trust him with that kind of secret- OSBORNE So you framed him. The same way Childs was going to frame Pike. Kendall nods.   Crying a little. HARDY Little advice, Levi, next time you frame a guy, pick someone who can't defend themselves. Kendall says nothing. OSBORNE What happened with Nunez? KENDALL He came after us. And I told Dunbar he had to kill him... EXT. CLEARING -- EARLIER THAT MORNING The helicopter, hovering overhead. Dunbar, carrying Kendall, spinning his rifle to face Nunez, sixty yards away. Dunbar hesitates before firing, not wanting to... KENDALL Do it! Dunbar's rifle ERUPTS... INT. KENDALL'S HOSPITAL ROOM -- PRESENT DAY KENDALL And he did."
77.,"Kendall finishes, wiping his face.    Osborne turns to Hardy. OSBORNE That's how you do good cop/bad cop. Hardy smiles and gets up.   Walking slowly to Kendall's bed. HARDY Childs did it, huh? Kendall nods, still a little teary. HARDY First Pike, then Mueller, now Childs? When are we getting to the others? When are we gonna hear about Nunez? FLASHCUT TO - NUNEZ, in the creek bed, SHOOTING WEST. HARDY Or Dunbar? FLASHCUT TO - Now DUNBAR, SHOOTING WEST. HARDY Or you, Levi? When is it finally going to come out that you were the one who killed him? FLASHCUT TO - KENDALL, SHOOTING WEST. KENDALL I didn't- HARDY But you can't prove it! You can't prove anything until we find the bodies! Kendall, crying harder now, beginning to shake. HARDY You lied to us, Levi, you're going to the gas chamber unless you tell us where to find them! KENDALL I don't know- HARDY Where are they! KENDALL Maybe- HARDY MAYBE WHAT-"
78.,KENDALL MAYBE HE-
osborne,Get something between his teeth!
hardy,Shit!
nurse,What is-
osborne,He's an epileptic!
doctor,You're going to have to wait outside-
osborne,He's a witness!
doctor,"It doesn't matter, outside-"
kendall,F-F-F-F-F-F-Fuh-
osborne,He's trying to say something-
doctor,"Out, NOW."
kendall,Fuh-Fuh-Fuh-Fuh-Fuh-
